username,comment,comment_time,like_counts
铝和硫酸钠,我就是手机上两个一块玩，哪个出新图玩哪个，这次原神3.2，3.3两个版本不更新图，坐等幻塔的海底世界,2022年11月26日,(0)
云村村民162575103703128,开服到2.0之前，塔塔饱受争议，被人唾弃，被有些人戏称《明明要对标原神，结果连崩三都打不过》，但到了2.0，再到后续镜都的开放，当我踏入镜都的那一刻 我瞬间被镜都的景象惊叹到了。包括即将开放的海底世界，可以看出塔塔相比于有些游戏是有在用心做的。很开心能陪塔塔走到这里，塔塔加油!,2022年11月26日,(1)
winds95,这下对号入座了,2022年11月26日,(1)
Yzj刃下心,你家人也烂了,2022年11月26日,(0)
云村村民162575103703128,提前祝塔塔一周年快乐！祝塔塔越来越好!同时也恭喜塔塔被提名!,2022年11月26日,(1)
旅人空和他的老婆魈大人,只有真心爱塔塔的听到才会感动啊 哭了,2022年11月26日,(0)
花花赛高_,人骂的是op，就你挑脸是吧,2022年11月26日,(1)
昨夜星辰mxt,现在对得起了兄弟,2022年11月26日,(0)
月笙花,这首歌真的好,2022年11月25日,(0)
The_user_does_not_exist,现在穿越时间线来回你，幻塔真的成啦，TGA！！,2022年11月25日,(0)
今日Sleep嗎,每次到白鲸岛都想听完再离开,2022年11月25日,(2)
黑漆漆1912,快1年了，我们玩幻塔确实也经历了好多，从去年12月16号8点钟抢注册id到现在，镜都里的斗地主，麻将，赛车等等我感受到幻塔真的想把最好的东西做给我们，也确实对得起坚持到现在的玩家。数值被他们再怎么说已经无所谓了，幻塔我是会一直玩下去的直到关服,2022年11月25日,(0)
艾薇儿的粉丝,在我看来，原神和塔就不是一个类型的游戏,2022年11月25日,(1)
小BOSS苏,期待海底世界[多多难过][多多难过],2022年11月25日,(1)
猪脚N01,我是爱丽丝粉，毕竟化蝶飞来飞去的也不错,2022年11月25日,(0)
猪脚N01,现在可以了，对得起了,2022年11月25日,(0)
猪脚N01,我感觉幻塔在组队摸怪的一些模式是原神里做不到的，而且画质风格并不比原神差，毕竟我这两游戏都在玩[多多大笑],2022年11月25日,(4)
猪脚N01,我都去海底世界了，你还亚夏,2022年11月25日,(0)
银果与明茶,有钱人,2022年11月25日,(0)
银果与明茶,白鲸岛的烟火很好看，歌也很好听,2022年11月25日,(0)
银果与明茶,但百合也不错,2022年11月25日,(0)
银果与明茶,在下主角选女[多多耍酷],2022年11月25日,(0)
银果与明茶,白鲸岛烟火真的很好,2022年11月25日,(0)
银果与明茶,白鲸岛烟火任务，是我最喜欢的一个任务，白鲸岛的烟火很美，歌也很好听,2022年11月25日,(0)
菜一淋子,我两个都在玩，希望两个游戏都越来越好，精品游戏越来越多，卷起来惹,2022年11月25日,(0)
很随便起的名字,"作为2.0入坑的玩家，感觉游戏真的很不错，星岛班吉斯的剧情也很值得推敲，可惜后三个剧情就一般了。
维拉版本特别是后面出的镜都b区，国风气息太浓了，正好中秋上线，异乡打工仔当时有一种莫名的归属感。",2022年11月25日,(3)
苍崎藤,很难不认同,2022年11月25日,(0)
未来的旧年,夏佐或许就是幻塔的缩影吧，从开服的万人唾弃到现在的yyds，见证了你的成长，塔塔，一周年快乐,2022年11月25日,(1)
老人说遇见是福,开服到现在一天都没落下，只能说真的有看着孩子慢慢长大的感觉，pv里这首歌响起的时候眼眶瞬间湿润，对我来说，幻塔这一年，有艰辛有坎坷，但现在给我的只有感动，我会一直玩下去不离不弃,2022年11月25日,(0)
茂名小闸总,你觉得是团建在先还是科普在先？,2022年11月25日,(0)
茂名小闸总,你听就听，还跑来说一句游戏不行，玩都没玩过。用你那屁股都想得到什么成分了,2022年11月25日,(0)
tkmy_Yukiko,我前期太摆了，80多级才30000左右gs，打个维拉大世界都很痛苦，现在也才6w出头😭😭😭,2022年11月25日,(0)
异世界某个云玩家,从万人唾弃到万人敬仰の塔塔！[多多大笑],2022年11月25日,(3)
傻傻的等你1901,对得起,2022年11月24日,(0)
只是好听i,pv里这首歌响起 瞬间泪目,2022年11月24日,(0)
江湖传说190118,两个吃电怪物只能留一个，我的手机告诉我,2022年11月24日,(0)
江湖传说190118,大预言家啊,2022年11月24日,(0)
様晨,我爱上这个歌曲 也是这一幕 我是正好在看旋转木马 发现bgm变了 才发现放了烟花 真的很感动,2022年11月24日,(0)
梦洛凋零,一年了，感慨万分，开服玩到现在没有拉下一天，见证了幻塔的成长，祝幻塔越来越好，幻塔不会辜负玩家的期待的，我相信,2022年11月24日,(6)
舞奈桐璃july,一年了，我也玩了接近十个月了，祝幻塔越来越好！,2022年11月24日,(1)
不会放弃的周sir,永远喜欢凛夜😭😭😭😭,2022年11月24日,(3)
六字兼定,2.4回来听泪目,2022年11月24日,(2)
叉刀口口,等级低怪的血量很低的。幻塔怪的血量是指数上涨……,2022年11月24日,(1)
ParasiteLee,这首歌可以和机械纪元的世界的重量无缝衔接,2022年11月24日,(1)
源氏爱你哟,2.4前来围观，这首歌太泪目了,2022年11月24日,(2)
用户1425864913,2.4太棒了,2022年11月24日,(2)
Adfckt,太好听了,2022年11月24日,(1)
请你多爱我一灬,马克出后就退坑了，突然听到这首歌挺怀念的，现在还记得白鲸岛的烟花和游乐场,2022年11月24日,(1)
不可能未注册,雷姆了,2022年11月24日,(0)
寄罢猫,好听,2022年11月24日,(0)
宇宙規模淂騙,别叫，op不是原神玩家的代名词，不要混为一谈，更没有人去贬低原神，绝大部分幻塔玩家也都喜欢原神，,2022年11月24日,(0)
宇宙規模淂騙,现在的幻塔对得起,2022年11月24日,(0)
KTsubasaYi,一周年pv，这歌还是那么好听[云比心],2022年11月24日,(1)
无形的吹奏者,正整年前夕，2.4pv再次响起这熟悉的旋律，连结一年的历程。果然，时至今日meant to be依然是幻塔最扣人心弦的一曲。,2022年11月24日,(1)
softeyes-LR,2.4回望，塔塔真是越来越好了，加油,2022年11月24日,(4)
今夕180730,本来是搜巧克力的，结果碰到这个神曲，还真是惊喜,2022年11月24日,(0)
冰冻绵羊,虽然这广告不是幻塔打的吧，然而她真获得tga提名了,2022年11月24日,(0)
tkmy_Yukiko,不会吧，维拉的小怪应该很难打啊，可能等级低怪的数值没那么高？,2022年11月24日,(0)
花祭悠加,叩太多了,2022年11月23日,(0)
利维OuO,这种音色，没想到居然是国人唱的，确实不错,2022年11月23日,(1)
桃花旗袍o,就10多级做任务就可以直接跳到镜都了，我现在也才20多级，打野外小怪没什么压力的，副本我不下，因为他武器系统有点复杂所以随便玩玩,2022年11月23日,(1)
天线宝宝MKII,塔塔加油,2022年11月23日,(0)
_青叶摩卡_,我cos的是摩卡，结果不像就换掉了hh,2022年11月23日,(0)
我心dhd,这首歌曲真的棒,2022年11月23日,(0)
白箍佩林纳尔,会有现在的局面主要是因为原的出圈，粉丝群体过大，难免鱼龙混杂。幻即便经历了诸多节奏，热度也远不及原，可以参考创造与魔法，同样带有塞尔达的元素，比原还要早，但是因为热度低，也没有什么节奏……,2022年11月23日,(0)
西瓦纳斯的P,开服的第一天艰难的爬到白鲸岛，突然音乐响起，我爱这个游戏。,2022年11月22日,(0)
镹城,应该是哥哥对妹妹的爱吧,2022年11月22日,(0)
xhccss,其实没必要玩一个删一个，两个一起玩也挺不错的,2022年11月22日,(0)
浅灰蓝不想回去颜料盒,笑死，我也一样，当时O长草了，每天打卡太累太孤独，正好幻塔出来了，试了试最后O直接从吃灰到因为储存空间原因卸了，还是喜欢这边热闹点的氛围，现在只希望这边ch能正常点别整花活了,2022年11月22日,(0)
Pluvo夏树,还有维拉镜都，无尽深渊，因纳斯,2022年11月22日,(2)
tkmy_Yukiko,😭😭😭😭我想着我没奈美，那段时间也没怎么玩游戏，谁知道奈美这就进普池了🤡,2022年11月22日,(0)
tkmy_Yukiko,策划是真的会作，现在90级压暴击我不会玩了，外骨骼也卡着没刷到😓,2022年11月22日,(0)
tkmy_Yukiko,这么快就到镜都了吗，没事，刚来的萌新卡了数值之后很快就能体验贴吧顶级大戏四➗大战了☺️,2022年11月22日,(0)
三七XXI,戳啦夏大佐和爷嘛,2022年11月21日,(0)
用心描绘的物语,不一样的，两者的营销策略不同,2022年11月21日,(0)
松永燕Matsunaga,太对得起了,2022年11月21日,(0)
_青叶摩卡_,我觉得像莎莉和主角,2022年11月21日,(0)
桃花旗袍o,因为看到幻塔得奖特意下载了玩玩，刚开服的时候不太感兴趣，今天深度体验了一下，感觉地图真的是太好看了，用电脑玩画质好棒，还有赛博朋克的中式风，别人黑幻塔不重要，自己玩一玩就懂了，直接梦回赛博朋克2077，永远爱超现代风,2022年11月21日,(3)
旧柏林_,"倘若能从这次死亡中得到赦免，那我愿做天使,meant to be。生生世世，永远守护你。",2022年11月20日,(1)
冰河随梦来,现在这个版本我觉得还好吧,2022年11月20日,(0)
瞎子传奇_,我说的是制作游戏,2022年11月20日,(0)
初音梦璃,幻塔也就是发行在原神后才会出现现在的局面，要是发行早点说不定现在幻塔的局面就是原神的了,2022年11月20日,(0)
xuqingfen,说实话幻塔是目前除原神外唯一一个真正算开放世界游戏的手游，剩下的开放世界手游都还没出,2022年11月19日,(0)
辣可不一定,打卡,2022年11月19日,(0)
心铭井沢静江,莎莉,2022年11月18日,(0)
梦洛凋零,来官服啊，官服有PC端,2022年11月18日,(0)
名字吗不需要的东西,tga最佳移动游戏与原神并肩了,2022年11月17日,(0)
镹城,我觉得幻塔比原神好玩哈哈可能现代风一点，听了这首歌我才发现原来她是个爱情片哈哈，有没有可能跟灯塔这个动漫有一点关键，毕竟都是在末世抢资源，爱人是谁我就不知道了,2022年11月17日,(8)
辉煌wg,这歌yyds,2022年11月16日,(0)
乐正司百曲,举个例子,2022年11月15日,(0)
Arknights-Ever,确实，你说话跟你名字一样,2022年11月15日,(0)
源氏爱你哟,恭喜幻塔提名TGA最佳移动游戏,2022年11月15日,(145)
利威尔兵长哇,梦回开服。。。好怀念,2022年11月15日,(1)
嫣浔_,4399.干岸，ID，魔图丨凝不疑，本人新手,2022年11月14日,(0)
逗B宇,这首歌让我决定静下心来好好体验幻塔。,2022年11月11日,(3)
杜飞杜克,捡破烂的亚夏人听到这首歌时，连心灵都被震撼了,2022年11月11日,(1)
Cold羊,我是这个故事的参与者，足迹遍布了亚夏的每一个角落，只为了寻找自己的故事,2022年11月11日,(1)
帐号已注销,好听,2022年11月10日,(0)
清风QUICK,这么久了，幻塔一直在进步，这是我时隔半年重新开始玩的感受，打不过直接联机找大佬带，很多大佬也不介意带，这是我觉得体验非常好的，还有一些人别老是觉得自己玩了原神就觉得自己高人一等，我也在玩而且已经满级半年了，这两个游戏各有各的特色，主要的玩法根本就不一样，现在我是准备两个游戏兼修了,2022年11月10日,(21)
射命丸萌-,站在白鲸岛听着呢,2022年11月10日,(2)
待到林深见鹿时,白鲸岛放烟花听到的,2022年11月9日,(0)
深空之中的一叶扁舟,无处不在的牲物,2022年11月9日,(0)
fufufu福缘,对，现在我除了抽角色（散兵我一定抽）都不想玩原神了，原神太难了，幻塔对于我这种开放世界萌新真的很友好,2022年11月9日,(0)
宸歆Actdoll,奈美惊恐.jpg,2022年11月9日,(0)
宸歆Actdoll,建议开强化本（）,2022年11月9日,(0)
Rainstorm酱,不会,2022年11月9日,(0)
举杯吆,那就不知道了，但最好是把等级提到18级以上，应该是不容易被清的,2022年11月8日,(0)
Chartaaaa,10级以上就不会清。你玩半个小时不到吧,2022年11月8日,(0)
南有相思北秋凉,当时我正在摩天轮上,2022年11月8日,(0)
追忆着你,不管怎么样再听一次依然能让我回想起那个烟花雨下宁静的夜晚和曾经规模庞大的公会成员们。谢谢你们让我有了一个游戏初体验最美好的那段时光,2022年11月7日,(0)
追忆着你,带节奏带到自家音乐底下来了还不让自家人说说？是不是放着叩搁那捣乱然后恶心大伙你才觉得正确是吧😅,2022年11月7日,(1)
追忆着你,？官方可没带过一次节奏，反而还在很尽力的清除相关节奏好吗 可问题是众口难调人家官方不可能啥都管的到位吧,2022年11月7日,(1)
追忆着你,"之前说是为了减轻服务器负担，要进行一次大规模清号
长时间不在线，等级不够高，一次充值记录都没有 满足以上三条的都要清除。你可能就是因为这个原因被清号了",2022年11月7日,(0)
喑哑142,第一次听还以为是尼尔的主题曲，一看名字不对才发现不是,2022年11月7日,(1)
-白起-,今天在白鲸岛抓娃娃听到，我还以为我听错了，来来回回看还真是游戏里的，看着烟花听着歌，被惊艳了[多多大笑],2022年11月7日,(12)
举杯吆,当时等烟花可等了太久了[多多捂脸],2022年11月6日,(0)
举杯吆,清过一波号的，等级不到10级，未在游戏充值且很长时间未登录的，都清掉了。,2022年11月6日,(1)
不要去怀疑自己,op和原神玩家还是有区别的,2022年11月6日,(1)
辰幕落--天未明,虽然我不玩塔，但这首歌还是很喜欢的。有尼尔的味道,2022年11月6日,(2)
玲剑冰凤,有没有一种可能，那是地铁不是火车,2022年11月5日,(1)
柚柚子0922,䬓 谁打的出这个字我倒立洗头,2022年11月5日,(0)
柚柚子0922,我也是,2022年11月5日,(0)
柚柚子0922,对得起,2022年11月5日,(0)
是如雨呀,精神胜利法厉害捏hhh,2022年11月5日,(0)
是如雨呀,好大的帽子 提到原神之后一堆欧泡跳脸？然后呢？我之前的评论可以分为就两类 一个无意吐槽 一个与别人讨论哲学 之后出现的人 或者说之后的欧泡们压根没搭理我吧？权当我在那里自娱自乐了,2022年11月5日,(0)
